iata_to,state_id,state_name,latitude,longitude
680,CA,California,37.7161,-121.8963
681,DE,Delaware,39.7415,-75.5416
682,WI,Wisconsin,43.0087,-88.2464
683,AK,Alaska,64.8353,-147.6533
684,MN,Minnesota,44.6774,-93.2520
685,MO,Missouri,38.7954,-90.5157
686,CA,California,33.8577,-118.3765
687,TN,Tennessee,35.7437,-86.9116
688,NJ,New Jersey,40.6668,-74.1158
689,ND,North Dakota,47.9214,-97.0884
690,IN,Indiana,40.0355,-86.0042
691,PR,Puerto Rico,18.3832,-66.1134
692,CA,California,35.6394,-120.6560
693,TX,Texas,32.8604,-97.2180
694,MN,Minnesota,45.1089,-93.4626
695,NJ,New Jersey,40.8574,-74.1282
696,MN,Minnesota,45.1696,-93.2077
697,CA,California,33.6847,-117.3344
698,AR,Arkansas,36.3170,-94.1531
699,AZ,Arizona,32.3423,-111.0113
700,TX,Texas,33.6273,-96.6221
701,CA,California,37.9024,-122.0399
702,AR,Arkansas,35.0753,-92.4692
703,CA,California,33.9617,-117.5803
704,CA,California,37.6032,-122.0181
705,IN,Indiana,41.7092,-86.8690
706,FL,Florida,28.1217,-81.4821
707,CA,California,36.1995,-119.3400
708,IN,Indiana,41.5905,-87.3473
709,MD,Maryland,39.1346,-77.2131
710,NJ,New Jersey,40.7651,-74.2117
711,FL,Florida,28.2106,-82.3238
712,IA,Iowa,41.5521,-93.7806
713,GA,Georgia,34.7690,-84.9720
714,IA,Iowa,42.5002,-90.7070
715,NY,New York,42.8025,-73.9275
716,IA,Iowa,41.7288,-93.6031
717,AZ,Arizona,33.0408,-112.0011
718,MN,Minnesota,44.8170,-93.1638
719,CA,California,36.3274,-119.6549
720,TN,Tennessee,36.5572,-82.2154
721,CA,California,33.8890,-117.7714
722,FL,Florida,26.1006,-80.4054
723,CA,California,36.9206,-121.7708
724,CA,California,37.3905,-122.1468
725,WA,Washington,47.1198,-122.2853
726,KS,Kansas,39.0158,-94.8076
727,TX,Texas,29.8734,-97.9356
728,MT,Montana,47.5022,-111.2996
729,MA,Massachusetts,42.7838,-71.0871
730,NJ,New Jersey,40.7675,-74.0323
731,IL,Illinois,42.1180,-88.0430
732,WA,Washington,46.1461,-122.9630
733,OR,Oregon,44.5698,-123.2779
734,MD,Maryland,39.0834,-77.1553
735,IL,Illinois,42.0360,-87.7400
736,WA,Washington,48.4203,-122.3115
737,WY,Wyoming,42.8420,-106.3208
738,IA,Iowa,42.0256,-93.6217
739,FL,Florida,26.4550,-80.0905
740,WA,Washington,47.6017,-122.0416
741,CA,California,33.9240,-118.2016
742,MD,Maryland,39.2704,-76.4942
743,MD,Maryland,38.9866,-77.1188
744,TN,Tennessee,36.2043,-83.3001
745,PR,Puerto Rico,18.0532,-66.5044
746,IL,Illinois,41.1020,-87.8643
747,PR,Puerto Rico,18.3331,-65.6589
748,GA,Georgia,34.0704,-84.2738
749,MI,Michigan,42.4786,-83.4893
750,LA,Louisiana,30.0109,-90.2549
751,MI,Michigan,43.5902,-83.8887
752,TX,Texas,28.8287,-96.9849
753,CA,California,37.6538,-122.4196
754,NC,North Carolina,35.7237,-78.8743
755,WV,West Virginia,39.2623,-81.5420
756,MA,Massachusetts,42.4305,-71.0576
757,CA,California,37.7088,-122.0626
758,MT,Montana,45.6833,-111.0558
759,NY,New York,40.7839,-73.2522
760,MA,Massachusetts,42.3889,-71.2423
761,TX,Texas,30.4515,-97.6018
762,AR,Arkansas,34.7807,-92.2371
763,CA,California,37.9356,-121.7190
764,CA,California,33.5275,-117.7050
765,CA,California,33.4499,-117.6102
766,MN,Minnesota,44.7648,-93.2793
767,TX,Texas,30.0613,-95.3830
768,FL,Florida,26.9918,-82.1140
769,MN,Minnesota,44.8488,-93.4595
770,IN,Indiana,39.6019,-86.1073
771,UT,Utah,40.6892,-111.8292
772,NE,Nebraska,41.1485,-95.9390
773,MN,Minnesota,45.1755,-93.3094
774,TX,Texas,32.9155,-96.5489
775,OH,Ohio,39.3939,-84.5653
776,WA,Washington,47.1628,-122.5299
777,CA,California,33.9682,-118.2447
778,CO,Colorado,39.8641,-104.8430
779,LA,Louisiana,32.5224,-93.6668
780,MI,Michigan,42.2260,-83.2688
781,CA,California,33.9282,-117.9515
782,FL,Florida,29.1085,-81.0137
783,OK,Oklahoma,35.3293,-97.4757
784,IA,Iowa,41.2369,-95.8516
785,TX,Texas,30.5728,-97.8618
786,MI,Michigan,42.3164,-83.2769
787,VA,Virginia,38.9497,-77.3461
788,CA,California,34.0155,-118.1108
789,MI,Michigan,42.6493,-83.2878
790,CA,California,33.0492,-117.2610
791,AZ,Arizona,33.2454,-111.6173
792,MA,Massachusetts,42.4234,-71.1087
793,OR,Oregon,44.0538,-122.9811
794,TN,Tennessee,36.3063,-86.5997
795,FL,Florida,28.0847,-82.7481
796,CA,California,33.9901,-118.0888
797,GA,Georgia,33.9533,-84.5422
798,FL,Florida,26.6461,-80.2699
799,FL,Florida,28.7891,-81.2757
800,CA,California,38.6712,-121.7500
801,ID,Idaho,43.6453,-116.6594
802,NC,North Carolina,35.4060,-80.8716
803,CT,Connecticut,41.6812,-72.9407
804,FL,Florida,26.9200,-80.1128
805,CA,California,37.9905,-122.5221
806,CA,California,32.7703,-117.0204
807,WA,Washington,46.2824,-119.2939
808,MA,Massachusetts,42.4189,-71.0040
809,CT,Connecticut,41.5369,-72.7946
810,CA,California,34.0497,-118.1326
811,CA,California,33.8943,-118.3072
812,TX,Texas,32.8508,-97.0800
813,IL,Illinois,42.0345,-87.9008
814,WI,Wisconsin,43.0068,-88.0296
815,FL,Florida,25.9008,-80.1686
816,FL,Florida,28.2363,-81.2779
817,FL,Florida,25.6700,-80.4482
818,CA,California,37.3168,-122.0466
819,UT,Utah,40.6569,-111.9493
820,CA,California,38.2423,-122.6266
821,IN,Indiana,40.4640,-86.1277
822,CA,California,32.8554,-116.9851
823,GA,Georgia,33.6842,-84.1372
824,MA,Massachusetts,41.9036,-71.0943
825,NY,New York,41.0220,-73.7547
826,FL,Florida,26.8466,-80.1679
827,NC,North Carolina,35.9271,-79.0391
828,NJ,New Jersey,40.7452,-74.0281
829,CO,Colorado,39.5084,-104.7753
830,MO,Missouri,39.0124,-94.2721
831,WA,Washington,47.7564,-122.3426
832,MI,Michigan,42.4925,-82.8961
833,FL,Florida,28.4417,-81.6146
834,FL,Florida,26.2466,-80.2119
835,IL,Illinois,41.6075,-87.8619
836,NV,Nevada,39.1511,-119.7476
837,OK,Oklahoma,35.4630,-97.3710
838,MI,Michigan,42.5084,-83.1539
839,MD,Maryland,38.9549,-76.7406
840,OH,Ohio,39.6956,-84.1494
841,MO,Missouri,38.7825,-90.6061
842,IL,Illinois,41.7139,-87.7528
843,MD,Maryland,39.3944,-76.6190
844,FL,Florida,26.2803,-80.1842
845,AL,Alabama,34.5731,-86.9905
846,KS,Kansas,38.9609,-94.8018
847,TN,Tennessee,35.2337,-89.8195
848,CA,California,33.9336,-118.0312
849,AZ,Arizona,34.5006,-114.3113
850,MD,Maryland,39.5022,-76.3113
851,FL,Florida,25.7723,-80.3460
852,TX,Texas,33.0362,-96.5161
853,AL,Alabama,34.7114,-86.7626
854,GA,Georgia,33.8743,-84.3314
855,CA,California,34.1113,-117.1650
856,CA,California,33.7105,-117.9514
857,IL,Illinois,41.8433,-87.7909
858,MD,Maryland,39.1355,-76.6956
859,OR,Oregon,44.6272,-123.0965
860,CA,California,32.6654,-117.0983
861,WA,Washington,47.0462,-122.7933
862,IL,Illinois,42.0641,-87.9375
863,CA,California,34.1342,-118.0373
864,TX,Texas,32.5992,-96.8633
865,GA,Georgia,33.8633,-84.5168
866,FL,Florida,27.4901,-82.5757
867,NJ,New Jersey,40.4870,-74.4450
868,MN,Minnesota,44.7457,-93.2004
869,IL,Illinois,41.5670,-87.8049
870,FL,Florida,27.3387,-82.5432
871,CA,California,33.9970,-117.9727
872,MA,Massachusetts,42.1764,-72.5719
873,CT,Connecticut,41.2739,-72.9672
874,UT,Utah,40.4899,-112.0170
875,NJ,New Jersey,40.5202,-74.2724
876,AZ,Arizona,32.9069,-111.7624
877,OR,Oregon,45.4237,-122.7845
878,FL,Florida,28.7015,-81.5316
879,MS,Mississippi,34.9514,-89.9786
880,CA,California,33.9800,-118.2167
881,CA,California,33.9992,-117.8161
882,AR,Arkansas,36.3547,-94.2305
883,CA,California,34.0336,-117.0429
884,NJ,New Jersey,40.6154,-74.4157
885,KS,Kansas,39.1886,-96.6048
886,MD,Maryland,39.0927,-77.0826
887,NC,North Carolina,35.9685,-77.8040
888,MA,Massachusetts,42.5335,-70.9725
889,CA,California,38.5557,-121.5505
890,CA,California,33.7970,-116.9916
891,MI,Michigan,42.8852,-85.5926
892,CA,California,34.0538,-117.3255
893,IL,Illinois,41.8872,-87.7899
894,FL,Florida,25.7471,-80.3523
895,TN,Tennessee,35.9687,-86.5264
896,IL,Illinois,41.8561,-88.1085
897,CA,California,33.9076,-116.9766
898,OR,Oregon,45.4920,-122.8725
899,MN,Minnesota,44.9322,-93.4598
900,FL,Florida,27.8589,-82.7078
901,NC,North Carolina,35.4764,-80.6408
902,CA,California,33.8977,-118.1651
903,TX,Texas,29.4154,-94.9682
904,CA,California,38.0920,-122.5575
905,MN,Minnesota,44.8914,-93.3602
906,IL,Illinois,40.5217,-88.9884
907,FL,Florida,25.7556,-80.4016
908,NE,Nebraska,40.9218,-98.3586
909,MA,Massachusetts,42.7340,-71.1889
910,OH,Ohio,41.3760,-82.1060
911,MD,Maryland,39.0492,-77.0573
912,FL,Florida,25.7081,-80.4078
913,AZ,Arizona,32.4355,-111.1558
914,NJ,New Jersey,40.7857,-74.0094
915,ID,Idaho,42.5645,-114.4613
916,MO,Missouri,38.7996,-90.3269
917,CA,California,34.1449,-117.8467
918,CA,California,33.8362,-116.4642
919,CA,California,33.5792,-117.7289
920,CA,California,33.8807,-117.8553
921,IL,Illinois,42.0640,-88.1468
922,WA,Washington,47.4762,-122.3394
923,GA,Georgia,33.9418,-84.3122
924,CA,California,33.7378,-116.3695
925,NY,New York,42.7354,-73.6751
926,TN,Tennessee,35.0470,-89.6987
927,PA,Pennsylvania,40.1533,-74.8531
928,CA,California,34.0689,-118.0823
929,FL,Florida,25.9407,-80.3102
930,OK,Oklahoma,36.4063,-97.8700
931,OH,Ohio,41.1641,-81.5207
932,IN,Indiana,41.6742,-86.1666
933,IN,Indiana,39.2093,-85.9183
934,SC,South Carolina,33.0016,-80.1799
935,NY,New York,40.7241,-73.5125
936,TX,Texas,32.9343,-97.0742
937,CA,California,34.0903,-117.8818
938,CT,Connecticut,41.2255,-73.0625
939,UT,Utah,40.4957,-111.8605
940,OH,Ohio,41.4822,-81.8008
941,AZ,Arizona,32.3046,-110.8838
942,CA,California,35.7662,-119.2635
943,CA,California,38.8774,-121.2937
944,UT,Utah,40.6498,-111.8874
945,NC,North Carolina,35.5847,-80.8266
946,IL,Illinois,41.7949,-88.0172
947,CA,California,38.4832,-121.4043
948,CA,California,33.8171,-118.0386
949,IN,Indiana,38.3376,-85.7026
950,MD,Maryland,39.0393,-77.1191
951,CA,California,34.1386,-117.9124
952,FL,Florida,25.7037,-80.2715
953,MO,Missouri,38.6589,-90.5803
954,VA,Virginia,38.9436,-77.1943
955,MN,Minnesota,44.9488,-93.3649
956,HI,Hawaii,21.2975,-157.7211
957,TX,Texas,32.8464,-97.1350
958,OH,Ohio,41.5903,-81.5188
959,IN,Indiana,39.8674,-85.9904
960,CA,California,37.5952,-120.9620
961,FL,Florida,28.0771,-82.4335
962,MS,Mississippi,30.4426,-88.9514
963,CA,California,38.6750,-121.0490
964,CA,California,33.8678,-118.0686
965,TX,Texas,32.5170,-97.3344
966,MI,Michigan,42.2000,-85.5906
967,OH,Ohio,40.1112,-83.1454
968,CA,California,32.9871,-117.0201
969,TX,Texas,32.5810,-96.9591
970,MA,Massachusetts,42.4064,-71.0545
971,OK,Oklahoma,36.1317,-97.0742
972,FL,Florida,28.5727,-80.8193
973,NY,New York,43.0921,-79.0147
974,TX,Texas,29.9932,-97.8852
975,VA,Virginia,39.1057,-77.5544
976,IN,Indiana,40.0341,-86.1529
977,TX,Texas,33.1858,-96.9295
978,CT,Connecticut,41.5476,-72.6549
979,CA,California,38.6713,-121.3721
980,VA,Virginia,37.5878,-77.5858
981,NC,North Carolina,35.9632,-78.5140
982,ND,North Dakota,48.2375,-101.2780
983,NM,New Mexico,33.3730,-104.5294
984,WI,Wisconsin,43.0616,-88.0347
985,WA,Washington,47.7735,-122.2044
986,IL,Illinois,42.0825,-87.8214
987,TX,Texas,32.9169,-96.4374
988,NC,North Carolina,35.7311,-77.9284
989,CA,California,33.6318,-117.5988
990,CA,California,33.9025,-118.0093
991,CA,California,38.7153,-121.3610
992,HI,Hawaii,19.6883,-155.0863
993,CA,California,35.2669,-120.6690
994,MI,Michigan,42.5074,-82.9369
995,CA,California,37.5201,-122.0307
996,OH,Ohio,41.6893,-81.3362
997,FL,Florida,28.5796,-81.5332
998,CA,California,33.9716,-117.8912
999,FL,Florida,27.4255,-80.3431
1000,CA,California,33.9254,-117.8655
1001,AZ,Arizona,32.4208,-110.9767
1002,RI,Rhode Island,41.8065,-71.3565
1003,HI,Hawaii,21.4031,-157.9566
1004,KS,Kansas,38.8136,-97.6143
1005,OH,Ohio,39.7310,-84.0624
1006,FL,Florida,28.5421,-81.5967
1007,MD,Maryland,39.0141,-77.1943
1008,NM,New Mexico,36.7555,-108.1823
1009,MA,Massachusetts,41.9311,-71.2950
1010,TX,Texas,30.7009,-95.5567
1011,OH,Ohio,41.3128,-81.8313
1012,UT,Utah,40.3137,-112.0114
1013,AZ,Arizona,34.5849,-112.4473
1014,MS,Mississippi,34.9610,-89.8469
1015,SC,South Carolina,32.9927,-80.0055
1016,NJ,New Jersey,39.7452,-74.9934
1017,FL,Florida,28.6615,-81.3953
1018,TX,Texas,32.8176,-97.2707
1019,NJ,New Jersey,40.8891,-74.0462
1020,IL,Illinois,41.8973,-87.9432
1021,IA,Iowa,41.6390,-93.7812
1022,CA,California,37.0630,-120.8406
1023,CO,Colorado,39.5915,-105.0188
1024,VA,Virginia,39.0277,-77.4714
1025,MI,Michigan,42.7480,-84.4836
1026,UT,Utah,40.8721,-111.8647
1027,TX,Texas,32.9335,-97.2256
1028,CA,California,37.1325,-121.6419
1029,AZ,Arizona,31.5630,-110.3153
1030,NJ,New Jersey,40.4656,-74.3237
1031,MD,Maryland,39.0661,-76.6938
1032,OH,Ohio,41.5113,-81.5636
1033,TN,Tennessee,36.3782,-86.4698
1034,IL,Illinois,41.6207,-88.2253
1035,CA,California,33.8017,-116.5382
1036,UT,Utah,40.5176,-111.9636
1037,IN,Indiana,40.4432,-86.9238
1038,TN,Tennessee,35.9918,-86.7758
1039,FL,Florida,25.5765,-80.3356
1040,VA,Virginia,38.6847,-77.3066
1041,NV,Nevada,36.1008,-115.0379
1042,NV,Nevada,36.2235,-115.9974
1043,FL,Florida,26.2113,-80.2209
1044,OH,Ohio,39.3301,-84.5409
1045,MO,Missouri,38.8153,-90.8669
1046,MA,Massachusetts,42.5129,-70.9021
1047,WI,Wisconsin,43.7718,-88.4397
1048,CA,California,38.3479,-122.6965
1049,MN,Minnesota,44.1715,-93.9772
1050,MN,Minnesota,46.8673,-96.7461
1051,TX,Texas,33.0925,-96.8976
1052,VA,Virginia,38.7773,-77.2633
1053,NY,New York,40.6515,-73.5850
1054,CA,California,32.7865,-115.5595
1055,MN,Minnesota,44.7745,-93.4772
1056,PA,Pennsylvania,41.2469,-75.8760
1057,CA,California,34.6618,-120.4714
1058,NY,New York,40.7637,-73.5245
1059,FL,Florida,26.1780,-80.1528
1060,IL,Illinois,41.8741,-88.0157
1061,NH,New Hampshire,43.2305,-71.5595
1062,MA,Massachusetts,42.4517,-73.2605
1063,FL,Florida,26.6270,-80.1371
1064,CA,California,37.9929,-121.6952
1065,NJ,New Jersey,40.6251,-74.2383
1066,CA,California,37.2802,-121.9539
1067,CA,California,37.8121,-121.9698
1068,FL,Florida,25.9302,-80.1659
1069,FL,Florida,28.5325,-81.7208
1070,CA,California,37.6256,-122.4313
1071,TX,Texas,29.7914,-95.1144
1072,PR,Puerto Rico,18.3599,-66.0096
1073,FL,Florida,29.2985,-81.1014
1074,OH,Ohio,39.8595,-84.1130
1075,RI,Rhode Island,42.0010,-71.4993
1076,IL,Illinois,42.1675,-87.9615
1077,NY,New York,40.7129,-73.3585
1078,MD,Maryland,39.2646,-76.7424
1079,CA,California,34.1927,-118.1346
1080,WA,Washington,47.8115,-122.3533
1081,VA,Virginia,38.7551,-77.5750
1082,UT,Utah,40.1101,-111.6405
1083,GA,Georgia,33.3767,-84.7761
1084,CA,California,38.4740,-121.3240
1085,MO,Missouri,38.5676,-92.1759
1086,VA,Virginia,38.7479,-77.4838
1087,VA,Virginia,38.6409,-77.2580
1088,WA,Washington,47.1793,-122.2902
1089,TX,Texas,29.5650,-98.2535
1090,TX,Texas,32.9639,-96.9903
1091,VA,Virginia,36.5831,-79.4088
1092,FL,Florida,26.7244,-81.8485
1093,TN,Tennessee,35.6238,-87.0484
1094,IL,Illinois,41.4821,-90.4920
1095,MA,Massachusetts,42.5681,-70.8627
1096,MI,Michigan,43.6241,-84.2319
1097,VA,Virginia,38.8324,-77.1960
1098,CA,California,33.6905,-116.1430
1099,MD,Maryland,39.3054,-76.7489
1100,FL,Florida,28.3698,-81.3467
1101,NY,New York,40.8812,-73.0059
1102,IL,Illinois,38.5164,-89.9900
1103,GA,Georgia,33.9670,-84.2320
1104,CA,California,36.8555,-121.3986
1105,NC,North Carolina,35.6526,-78.8399
1106,OH,Ohio,40.2851,-83.0741
1107,CA,California,33.7554,-118.3634
1108,TX,Texas,32.4035,-96.8446
1109,GA,Georgia,33.8133,-84.5655
1110,MA,Massachusetts,42.5912,-71.8156
1111,AZ,Arizona,35.1205,-114.5461
1112,OH,Ohio,39.8654,-83.0690
1113,MN,Minnesota,44.9842,-93.0247
1114,IA,Iowa,42.0451,-91.5850
1115,MA,Massachusetts,42.3494,-71.5468
1116,WI,Wisconsin,43.0640,-88.1231
1117,CA,California,33.5999,-117.1069
1118,CT,Connecticut,41.3060,-73.1383
1119,AR,Arkansas,34.2116,-92.0173
1120,NJ,New Jersey,40.7528,-74.1202
1121,FL,Florida,25.9854,-80.1423
1122,TN,Tennessee,35.0829,-89.7824
1123,GA,Georgia,34.1353,-84.3139
1124,MA,Massachusetts,42.4869,-71.1543
1125,TX,Texas,32.5922,-96.7739
1126,OH,Ohio,39.9588,-82.7943
1127,KY,Kentucky,39.0334,-84.5166
1128,TX,Texas,29.5110,-95.1981
1129,TX,Texas,26.1599,-97.9877
1130,FL,Florida,28.2075,-82.4476
1131,MD,Maryland,39.3021,-76.4449
1132,IL,Illinois,41.9804,-88.2071
1133,MA,Massachusetts,42.1382,-72.7561
1134,MD,Maryland,38.9706,-76.5047
1135,IL,Illinois,41.9314,-88.7481
1136,IA,Iowa,42.5195,-92.4536
1137,OH,Ohio,39.7248,-82.6049
1138,CO,Colorado,39.9716,-104.7963
1139,IL,Illinois,42.2333,-88.3351
1140,OR,Oregon,45.4129,-122.7004
1141,MD,Maryland,39.0870,-76.5687
1142,OH,Ohio,41.0469,-83.6379
1143,UT,Utah,40.3450,-111.9154
1144,WI,Wisconsin,42.9726,-88.1291
1145,CA,California,34.0058,-118.3968
1146,NC,North Carolina,35.0699,-80.6452
1147,TX,Texas,32.6460,-96.9127
1148,NY,New York,40.6647,-73.7043
1149,MD,Maryland,38.7499,-76.9063
1150,FL,Florida,26.7740,-80.2779
1151,IL,Illinois,41.6318,-88.0997
1152,TX,Texas,32.8353,-97.1809
1153,ID,Idaho,47.7213,-116.9384
1154,KS,Kansas,38.0671,-97.9081
1155,MA,Massachusetts,42.3959,-71.0325
1156,HI,Hawaii,21.3859,-158.0101
1157,WA,Washington,47.8284,-122.3033
1158,MI,Michigan,42.2432,-83.1811
1159,NJ,New Jersey,40.8509,-73.9713
1160,MO,Missouri,37.3109,-89.5597
1161,NM,New Mexico,32.7281,-103.1600
1162,IL,Illinois,41.9181,-88.1307
1163,FL,Florida,28.0140,-82.1201
1164,FL,Florida,25.9566,-80.1371
1165,TN,Tennessee,36.2040,-86.3481
1166,IL,Illinois,42.0209,-88.1779
1167,FL,Florida,28.6580,-81.1872
1168,TN,Tennessee,36.1990,-86.5115
1169,IL,Illinois,39.9336,-91.3799
1170,WA,Washington,47.5439,-122.0471
1171,WA,Washington,47.1417,-122.4376
1172,IL,Illinois,42.0125,-87.8436
1173,MN,Minnesota,44.8161,-92.9274
1174,CA,California,33.9663,-118.1550
1175,CA,California,34.0949,-118.0990
1176,OH,Ohio,41.2390,-80.8174
1177,CO,Colorado,38.7489,-104.7142
1178,OR,Oregon,42.4333,-123.3317
1179,OR,Oregon,45.0028,-123.0243
1180,UT,Utah,41.1714,-112.0485
1181,IA,Iowa,41.5657,-90.4765
1182,OH,Ohio,40.1241,-82.9210
1183,FL,Florida,26.7038,-80.2241
1184,AZ,Arizona,33.3985,-111.5350
1185,FL,Florida,30.4174,-86.8907
1186,IL,Illinois,42.1308,-87.9240
1187,WA,Washington,48.0024,-122.0953
1188,ID,Idaho,43.8226,-111.7919
1189,IL,Illinois,40.1107,-88.1973
1190,TX,Texas,29.5456,-95.8223
1191,ND,North Dakota,46.8573,-96.9057
1192,CA,California,32.7110,-117.0027
1193,WI,Wisconsin,43.1487,-88.1227
1194,AL,Alabama,33.4518,-86.7437
1195,CA,California,32.6849,-115.4944
1196,FL,Florida,27.9193,-82.2293
1197,TN,Tennessee,36.0200,-86.5586
1198,NJ,New Jersey,39.3797,-74.4527
1199,NM,New Mexico,34.4376,-103.1923
1200,GA,Georgia,33.3942,-84.5710
1201,AL,Alabama,32.4585,-85.0253
1202,FL,Florida,29.0225,-81.2875
1203,VA,Virginia,37.6263,-77.3561
1204,CA,California,33.8003,-117.9935
1205,MA,Massachusetts,42.2125,-72.6411
1206,FL,Florida,28.6889,-81.2703
1207,OK,Oklahoma,36.2878,-95.8311
1208,AL,Alabama,32.4597,-86.4573
1209,GA,Georgia,33.6696,-84.4701
1210,CA,California,37.6113,-122.4782
1211,AR,Arkansas,34.4892,-93.0501
1212,CA,California,34.5814,-117.4397
1213,FL,Florida,25.5396,-80.3971
1214,CO,Colorado,39.9108,-104.9783
1215,MS,Mississippi,34.2692,-88.7318
1216,CA,California,33.6536,-116.2785
1217,NY,New York,40.7033,-73.7078
1218,TX,Texas,29.6948,-95.6658
1219,CA,California,34.0715,-117.6981
1220,CA,California,34.0323,-117.9533
1221,IL,Illinois,42.1227,-88.2896
1222,AZ,Arizona,33.6165,-112.2819
1223,IN,Indiana,41.5856,-87.1797
1224,SC,South Carolina,32.1896,-80.7499
1225,FL,Florida,26.7813,-80.0741
1226,CA,California,34.1650,-117.9921
1227,CA,California,38.6867,-121.3475
1228,GA,Georgia,34.2662,-85.1863
1229,NM,New Mexico,35.0093,-106.6819
1230,IN,Indiana,38.3090,-85.8234
1231,ME,Maine,44.0915,-70.1681
1232,NV,Nevada,36.1365,-115.1370
1233,WI,Wisconsin,42.9619,-88.0052
1234,KY,Kentucky,38.2247,-84.5487
1235,GA,Georgia,33.5619,-82.1351
1236,UT,Utah,40.3716,-111.7412
1237,OR,Oregon,45.3418,-122.5924
1238,OK,Oklahoma,36.7365,-95.9456
1239,IL,Illinois,41.4699,-90.5827
1240,IL,Illinois,41.9818,-88.1446
1241,KS,Kansas,39.3239,-94.9240
1242,CA,California,37.9985,-122.1161
1243,SC,South Carolina,34.9330,-82.2313
1244,GA,Georgia,33.8436,-84.2024
1245,FL,Florida,25.6105,-80.4297
1246,OK,Oklahoma,35.7432,-95.3567
1247,CA,California,34.1259,-117.7153
1248,UT,Utah,40.6519,-112.0095
1249,NY,New York,40.7197,-73.5604
1250,CA,California,33.6173,-117.2582
1251,MN,Minnesota,44.8763,-93.2829
1252,FL,Florida,26.4276,-81.7951
1253,WI,Wisconsin,42.5230,-89.0184
1254,VA,Virginia,38.8887,-77.3016
1255,NY,New York,40.7836,-73.1945
1256,WI,Wisconsin,42.8854,-88.0104
1257,OH,Ohio,40.0272,-83.0704
1258,TX,Texas,31.1192,-97.9140
1259,UT,Utah,40.5393,-112.3082
1260,WI,Wisconsin,42.8803,-87.9009
1261,MD,Maryland,39.3723,-76.8024
1262,IN,Indiana,41.4728,-87.3196
1263,CA,California,34.1022,-118.0579
1264,FL,Florida,28.0577,-82.5148
1265,OH,Ohio,40.0353,-83.1578
1266,FL,Florida,28.0329,-82.7862
1267,CA,California,34.2861,-118.8768
1268,MN,Minnesota,45.0155,-93.1545
1269,FL,Florida,28.0177,-82.5062
1270,TX,Texas,32.9272,-96.8804
1271,OH,Ohio,40.5973,-83.1227
1272,FL,Florida,26.1682,-80.2017
1273,MD,Maryland,38.9666,-76.9791
1274,CA,California,38.6881,-121.2209
1275,WI,Wisconsin,43.1825,-89.2362
1276,UT,Utah,37.6834,-113.0956
1277,TX,Texas,29.6689,-95.0484
1278,NY,New York,40.8435,-73.2833
1279,PA,Pennsylvania,40.1225,-75.3398
1280,IL,Illinois,41.6134,-87.5505
1281,FL,Florida,25.5886,-80.3862
1282,IL,Illinois,41.9313,-88.0085
1283,MN,Minnesota,44.8247,-93.0596
1284,AZ,Arizona,33.5905,-112.3271
1285,IN,Indiana,39.8318,-84.8905
1286,UT,Utah,40.6148,-111.8927
1287,FL,Florida,25.7065,-80.4388
1288,OH,Ohio,40.7410,-84.1120
1289,OH,Ohio,40.0251,-82.8637
1290,MD,Maryland,39.1465,-77.0715
1291,CT,Connecticut,41.8349,-73.1282
