origin,destination,count
4,33651,285
5,4134,3
5,6356,2
6,701,2
6,2828,2
6,4134,15
6,4279,2
6,4515,1
6,4766,2
6,4812,2
6,6140,1
6,6356,1
6,6496,6
6,9394,1
6,11303,1
6,12322,1
6,15083,2
6,15290,2
6,16482,2
6,35177,4
7,109,1
7,1226,41
7,2152,7
7,3701,2
7,4265,9
7,6263,2
7,6432,10
7,7838,19
7,8070,4
7,9156,11
7,10763,3
7,11051,5
7,15169,79
7,17229,3
7,17230,6
7,18924,46
7,20940,4
7,21844,183
7,27364,7
7,36856,21
8,109,1
8,174,6
8,299,3
8,1653,8
8,1668,19
8,2152,1
8,3701,1
8,5662,45
8,6461,1
8,8075,2
8,10763,2
8,12168,1
8,12222,3
8,15169,274
8,26914,8
8,27364,2
8,33070,1
8,35177,1
8,36856,4
9,2152,1
9,8070,1
9,8075,2
9,11922,1
0,701,12
0,2828,2
0,2914,2
0,3216,1
0,3356,1
0,3462,1
0,3561,23
0,3671,6
0,4134,1
0,4750,1
0,4766,1
0,4780,1
0,4812,2
0,4837,2
0,5462,1
0,5610,1
0,6197,1
0,6400,1
0,6432,1
0,6461,1
0,6724,1
0,6939,2
0,7018,2
0,7132,2
0,7497,2
0,8151,1
0,8708,2
0,9498,1
0,9506,2
0,9800,1
0,9929,1
0,12322,1
0,13074,1
0,13462,51
0,13749,1
0,13867,2
0,14492,2
0,15201,1
0,15334,1
0,15395,1
0,16245,2
0,17228,1
0,17621,4
0,17896,1
0,18566,1
0,19296,1
0,19916,2
0,20115,1
0,27699,1
0,29119,1
0,29717,1
0,30099,1
0,32244,1
0,33667,1
0,34126,1
0,35654,1
0,36351,1
2,25,5
2,131,33
2,209,99
2,1312,85
2,2152,42
2,2914,3
2,3561,15
2,4323,1
2,4760,10
2,4983,6
2,5650,212
2,6364,3
2,6432,2
2,7018,153
2,7132,6
2,7377,85
2,8001,1
2,10763,2
2,11414,27
2,11486,1
2,14425,5
2,14719,6
2,15169,16
2,19918,104
2,20940,6
2,21844,100
2,21910,2
2,26803,9
2,29668,5
2,29863,12
2,30099,3
2,33260,5
2,33419,1
2,33650,19
2,33651,38
2,35845,1
2,36017,1
2,36856,3
3,376,1
3,4134,6
3,4713,2
3,4837,1
3,7132,4
3,7497,22
3,13285,1
3,13488,2
3,13571,1
3,15703,1
3,16531,2
4,2856,1
4,3561,9
4,4713,3
4,6428,1
4,7132,33
4,7497,2
4,8708,1
4,14778,2
4,17620,2
4,20001,13
4,22855,28
4,23342,3
4,31976,83
4,33651,548
6,376,1
6,3269,14
6,3352,1
6,4134,6
6,4713,1
6,7132,11
6,7497,22
6,8708,2
6,9803,1
6,13488,4
6,13571,1
6,16531,4
6,17964,2
7,3,1
7,109,2
7,1741,5
7,2033,5
7,2152,3
7,2914,2
7,3246,5
7,3356,2
7,3561,8
7,3701,2
7,6057,2
7,6356,4
7,6432,8
7,8070,3
7,9156,4
7,12222,4
7,15169,63
7,16582,5
7,17234,2
7,18924,52
7,19024,1
7,20940,1
7,21844,85
7,26347,1
7,30217,10
7,36856,10
8,3,11
8,109,2
8,132,4
8,209,2
8,714,15
8,1103,19
8,1668,12
8,2152,29
8,2914,4
8,3561,2
8,3701,1
8,4265,26
8,5662,35
8,6057,1
8,6461,2
8,7263,3
8,8075,2
8,8182,1
8,10565,2
8,10763,3
8,10933,5
8,11106,3
8,11486,4
8,11739,7
8,14833,4
8,15169,338
8,16509,7
8,16966,8
8,17225,1
8,20940,6
8,23342,46
8,30176,19
8,30217,92
8,35845,2
8,36856,4
9,2152,1
9,8070,1
9,8075,2
0,209,1
0,701,3
0,2152,1
0,2914,2
0,3352,1
0,3561,50
0,3595,1
0,3671,7
0,4134,7
0,4279,2
0,4544,1
0,4812,1
0,4837,1
0,4847,1
0,6057,2
0,6432,2
0,6461,1
0,6871,1
0,6939,1
0,7693,1
0,8002,1
0,8047,1
0,8151,1
0,8167,1
0,8708,1
0,9080,1
0,9121,1
0,9800,4
0,9943,1
0,11486,1
0,13432,1
0,13462,36
0,13867,1
0,14117,1
0,14492,1
0,14742,1
0,16338,1
0,21003,1
0,21709,1
0,26096,1
0,26831,1
0,29717,1
0,30099,2
0,30256,1
0,33379,1
0,35970,1
0,36351,1
2,131,148
2,209,20
2,1239,5
2,1312,85
2,2152,125
2,2914,45
2,3561,59
2,3701,1
2,4323,5
2,4513,2
2,4780,2
2,4983,45
2,5650,171
2,6432,17
2,7018,322
2,7132,50
2,7342,2
2,7377,84
2,7393,20
2,7774,1
2,7837,6
2,8939,1
2,9800,1
2,9831,5
2,10837,36
2,10910,6
2,10933,2
2,11414,22
2,11588,9
2,12168,3
2,12179,1
2,12182,20
2,13749,4
2,13890,4
2,14113,5
2,14425,54
2,14719,6
2,14806,2
2,15169,88
2,16509,5
2,16572,1
2,17225,3
2,18530,7
2,19918,404
2,20940,24
2,21844,125
2,23342,8
2,25655,26
2,25751,7
2,25973,5
2,26108,2
2,26535,1
2,26803,12
2,26978,24
2,29668,20
2,29863,13
2,33070,6
2,33419,2
2,33650,454
2,33651,93
2,36351,8
2,36643,5
2,36839,8
2,36856,1
3,4134,26
3,4279,2
3,4713,4
3,4837,1
3,9800,34
3,27364,1
4,3561,4
4,4134,3
4,4279,165
4,4323,1
4,4713,2
4,6428,1
4,7132,2
4,8708,1
4,9800,2
4,14778,7
4,19548,2
4,20001,32
4,22855,14
4,23342,2
4,29873,9
4,31976,84
4,33651,474
6,4134,29
6,4279,4
6,4713,2
6,4837,5
6,9800,41
6,27364,3
6,33182,1
7,109,5
7,1239,10
7,2152,1
7,2200,18
7,3265,7
7,3614,8
7,3701,2
7,4589,19
7,4837,3
7,6057,2
7,6496,2
7,8070,1
7,8075,2
7,9156,10
7,9800,1
7,10532,1
7,15169,89
7,18924,48
7,20940,1
7,21844,181
7,22171,4
7,23123,2
7,25973,30
7,27364,3
7,30315,8
7,36856,23
8,3,15
8,8,5
8,26,3
8,27,5
8,49,4
8,70,32
8,81,1
8,109,5
8,140,5
8,174,3
8,224,5
8,237,4
8,702,2
8,786,5
8,1103,3
8,1109,3
8,1312,31
8,1668,8
8,1742,4
8,1749,6
8,2152,32
8,2200,2
8,2914,6
8,3265,19
8,3356,5
8,3561,26
8,3701,1
8,3957,9
8,4837,1
8,4847,3
8,5650,3
8,5662,21
8,6057,1
8,6461,2
8,7575,4
8,8075,2
8,9167,2
8,9800,1
8,10763,4
8,10910,2
8,10933,5
8,11106,10
8,11303,1
8,11486,13
8,11588,5
8,13749,1
8,15169,688
8,19262,4
8,21840,1
8,21844,14
8,22915,3
8,23342,2
8,26201,6
8,26238,2
8,27364,1
8,29668,2
8,30081,11
8,30217,136
8,30315,3
8,31708,25
8,35845,1
8,36856,15
9,2152,1
9,8070,3
0,701,3
0,2152,1
0,2828,1
0,3269,1
0,3549,1
0,3561,27
0,3671,15
0,4134,6
0,4589,1
0,4665,2
0,4837,2
0,5430,2
0,6432,1
0,6461,1
0,6939,1
0,6993,2
0,7015,1
0,7506,1
0,7738,1
0,8151,2
0,8167,1
0,8705,1
0,9121,1
0,9304,1
0,9800,4
0,9808,1
0,11398,2
0,11486,1
0,12271,1
0,12357,1
0,12880,1
0,13462,45
0,13749,1
0,14492,1
0,15334,1
0,16629,1
0,17228,1
0,18403,1
0,19262,1
0,19296,1
0,26085,3
0,26101,1
0,26831,1
0,27699,1
0,32636,2
2,131,12
2,174,1
2,209,29
2,237,2
2,701,22
2,1312,84
2,3561,5
2,3659,1
2,4134,2
2,4323,5
2,4983,6
2,5650,103
2,6315,2
2,7018,149
2,7132,13
2,7377,84
2,7859,3
2,9800,1
2,11414,20
2,14425,40
2,15169,16
2,19918,533
2,26803,5
2,27596,2
2,29863,4
2,30099,8
2,30315,24
2,33260,8
2,33650,68
2,33651,39
2,36384,3
2,36828,3
2,36856,2
3,3301,1
3,4134,52
3,4665,2
3,4837,2
3,8062,1
3,15083,1
3,18566,2
3,27364,1
3,29550,1
3,29802,2
3,30083,1
3,30256,2
4,3301,2
4,3561,4
4,4134,3
4,4665,2
4,7132,1
4,9800,2
4,14778,6
4,15169,1
4,22855,13
4,23342,2
4,29873,5
4,31976,83
4,33651,210
6,3301,4
6,4134,26
6,4665,5
6,4837,3
6,8062,2
6,9800,33
6,15083,2
6,18566,2
6,27364,4
6,29550,2
6,29802,1
6,30083,1
7,109,5
7,553,13
7,1239,5
7,2152,1
7,3701,1
7,7018,1
7,8062,2
7,8070,1
7,8075,2
7,9156,7
7,9800,1
7,12181,4
7,15083,4
7,15169,33
7,18924,48
7,20940,1
7,21844,63
7,22171,2
7,25973,12
7,27364,12
7,29550,2
7,36856,13
8,81,7
8,109,4
8,1668,5
8,1706,24
8,1784,3
8,2152,26
8,2857,3
8,2914,6
8,3561,10
8,3701,11
8,4605,1
8,5662,18
8,6641,2
8,7151,1
8,8001,3
8,8062,1
8,8075,2
8,9148,3
8,9371,4166
8,9800,1
8,11486,4
8,11922,2
8,12181,1
8,14265,3
8,15083,1
8,15169,355
8,21844,7
8,22277,2
8,26238,10
8,27364,2
8,29550,1
8,29791,8
8,30099,2
8,30217,16
8,30380,1
8,31442,5
8,36850,3
8,36856,4
9,2152,2
9,8070,3
9,8075,2
0,81,2
0,2519,1
0,3356,1
0,3561,27
0,3595,2
0,3671,2
0,4134,4
0,4279,2
0,4766,2
0,4837,1
0,5089,1
0,5617,9
0,6871,1
0,7017,1
0,7132,11
0,8052,1
0,8737,1
0,9038,1
0,9394,6
0,10738,1
0,11351,1
0,12322,1
0,12996,1
0,13462,18
0,13867,1
0,13890,22
0,17639,1
0,17712,1
0,17799,1
0,19262,2
0,20258,1
0,20804,1
0,26085,2
0,26101,3
0,27357,1
0,28502,2
2,174,1
2,209,1
2,1312,83
2,2519,1
2,3561,3
2,4134,1
2,4323,9
2,5617,15
2,6360,1
2,7018,128
2,7132,3
2,7377,85
2,8001,1
2,9394,1
2,11414,6
2,13890,59
2,17712,1
2,19181,1
2,19918,378
2,29863,7
2,30099,2
2,33260,5
2,33651,87
3,680,2
3,2152,2
3,2519,1
3,3269,1
3,4134,24
3,4279,2
3,4663,4
3,5617,1
3,6461,6
3,9394,15
3,13890,2
3,17712,2
3,29550,1
3,29686,2
3,30380,1
4,2519,1
4,4134,1
4,4279,636
4,4323,1
4,5617,30
4,6428,1
4,9394,1
4,13890,49
4,14778,5
4,17712,1
4,30256,1
4,31976,162
4,33651,7
6,680,2
6,2519,1
6,3269,2
6,4134,3
6,4279,2
6,4637,1
6,4663,4
6,4812,2
6,5617,1
6,10026,1
6,12357,2
6,13890,1
6,17712,1
6,26496,1
6,29550,6
6,29686,2
6,30256,2
6,30380,1
7,109,11
7,2152,3
7,3701,1
7,6057,2
7,8070,1
7,8075,4
7,9156,1
7,15169,11
7,18924,48
7,21844,4
7,25973,2
7,29550,2
7,36856,6
8,3,54
8,109,11
8,378,3
8,513,19
8,701,3
8,702,2
8,1103,3
8,1668,5
8,1706,20
8,1742,8
8,1749,7
8,1757,14
8,2152,23
8,2914,11
8,3340,2
8,3479,5
8,3561,11
8,3701,1
8,3957,12
8,3999,2
8,4264,2
8,4713,35
8,5662,18
8,6057,1
8,6461,1
8,6641,3
8,7018,6
8,7355,13
8,8075,2
8,8137,6
8,10565,2
8,10753,12
8,10763,6
8,10933,1
8,11486,4
8,13326,11
8,15169,271
8,16429,4
8,21844,3
8,22822,2
8,26228,10
8,26238,22
8,29550,1
8,29720,3
8,30217,60
8,30983,1
8,36816,10
8,36856,11
9,2152,1
9,8070,2
9,8075,2
0,209,1
0,3320,1
0,3561,11
0,3671,15
0,4134,4
0,5089,2
0,5377,1
0,5731,1
0,6140,1
0,6147,1
0,6871,1
0,7029,1
0,7132,4
0,7497,2
0,8452,1
0,8529,1
0,9080,1
0,9121,1
0,9141,1
0,9415,1
0,9498,1
0,9800,5
0,13462,30
0,15475,1
0,15641,2
0,17227,1
0,17858,1
0,17968,1
0,18881,1
0,19262,1
0,19296,1
0,21391,1
0,33322,2
0,35970,1
2,679,936
2,1312,85
2,2637,1
2,3561,4
2,3701,1
2,4323,13
2,6360,1
2,7132,3
2,7377,84
2,7774,1
2,9800,1
2,19918,346
2,29863,4
2,30099,4
2,33260,1
2,33651,89
3,1955,1
3,4134,42
3,4637,2
3,4670,1
3,4713,4
3,5650,1
3,7497,28
3,9800,34
3,10026,1
3,21844,1
3,26978,2
3,29550,1
4,4134,2
4,6428,1
4,7132,49
4,7497,2
4,9800,2
4,14778,2
4,29895,72
4,31976,136
6,1955,1
6,4134,71
6,4538,2
6,4637,3
6,5650,5
6,7497,33
6,9800,37
6,10026,2
6,21844,2
6,26978,2
6,29550,2
7,3,5
7,73,2
7,109,8
7,378,2
7,680,2
7,1239,6
7,2152,6
7,2529,4
7,2914,3
7,3246,19
7,3491,1
7,3561,7
7,3701,2
7,4264,1
7,5650,2
7,6432,4
7,7132,4
7,8070,2
7,8075,2
7,9132,1
7,9156,6
7,10933,1
7,13768,30
7,13845,3
7,14425,7
7,15169,70
7,18924,48
7,20940,2
7,21568,1
7,21844,154
7,22489,4
7,25973,36
7,26201,1
7,26347,4
7,29550,2
7,36856,14
8,109,8
8,2152,1
8,5650,1
8,8070,2
8,15169,4
8,29550,1
9,2152,1
9,8070,1
9,8075,2
0,209,2
0,2152,1
0,2379,1
0,3249,1
0,3269,1
0,3491,1
0,3561,51
0,3595,1
0,3671,12
0,4670,1
0,4812,1
0,5617,106
0,6395,1
0,6432,1
0,6724,1
0,6799,2
0,6939,2
0,7132,1
0,7738,2
0,8163,1
0,9105,1
0,9121,3
0,10796,1
0,11351,1
0,11486,1
0,11829,1
0,11955,1
0,13237,1
0,13462,23
0,13867,1
0,14719,1
0,15802,1
0,20231,1
0,22572,1
0,26407,1
0,28502,1
0,30998,1
0,32475,1
0,34512,1
0,35554,1
2,25,2
2,209,40
2,679,183
2,1312,91
2,3561,11
2,3598,2
2,4181,1
2,4323,5
2,5617,90
2,5650,8
2,7018,67
2,7132,23
2,7377,87
2,11414,17
2,16467,1
2,19918,497
2,20057,61
2,22625,1
2,27431,1
2,29863,4
2,30099,4
2,33260,4
2,33651,46
2,36384,2
3,2259,6
3,4134,6
3,4637,1
3,4837,1
3,5617,2
3,6128,1
3,7015,1
3,8970,5
3,10026,1
3,10950,1
3,16526,5
3,19262,2
3,21844,1
3,26496,1
3,29544,1
4,3561,2
4,4323,1
4,5617,220
4,7132,50
4,14778,8
4,20001,8
4,22773,21
4,23342,1
4,31976,84
6,2259,1
6,4134,9
6,4538,1
6,4812,1
6,4837,4
6,5617,3
6,6128,2
6,7015,2
6,8970,6
6,9318,2
6,9808,1
6,10950,1
6,15169,1
6,16526,6
6,18118,2
6,19262,4
6,29544,1
7,109,13
7,1239,9
7,2152,1
7,2914,7
7,3701,2
7,4837,2
7,6128,5
7,6432,10
7,7015,4
7,8070,1
7,8075,2
7,9156,7
7,11305,14
7,11486,8
7,12168,1
7,15169,49
7,16526,6
7,18924,48
7,19024,2
7,19262,7
7,20940,7
7,21844,129
7,22277,2
7,25973,38
7,26201,15
7,26347,5
7,30099,9
7,30176,9
7,30589,4
7,36856,17
8,3,51
8,14,8
8,27,2
8,81,8
8,109,13
8,226,2
8,1668,11
8,1842,4
8,2152,11
8,2914,39
8,3356,6
8,3388,6
8,3561,4
8,3701,1
8,3957,25
8,4355,6
8,4837,1
8,5662,9
8,6128,1
8,6453,8
8,6650,3
8,7015,2
8,7018,96
8,7355,28
8,8070,7
8,8075,2
8,10755,125
8,11944,1
8,12168,2
8,12306,14
8,12437,2
8,13462,3
8,13749,1
8,14135,1
8,15169,496
8,16509,11
8,19262,2
8,20940,12
8,21844,13
8,23123,1
8,23320,3
8,23342,2
8,23352,4
8,26238,13
8,26753,2
8,27522,13
8,29838,3
8,29873,11
8,30217,28
8,30315,6
8,32878,5
8,36856,4
9,209,38
9,680,13
9,714,22
9,1239,3
9,2152,182
9,2914,5
9,3379,44
9,3561,11
9,3614,19
9,3707,30
9,3901,18
9,4264,3
9,4265,5
9,4513,4
9,5779,459
9,6307,5
9,6432,24
9,6453,35
9,6478,2
9,6939,9
9,7018,15
9,7228,3
9,7342,2
9,7743,18
9,8002,1
9,8070,3
9,8075,2
9,10763,1
9,10788,110
9,10794,66
9,10912,22
9,11022,4
9,11486,11
9,11922,1
9,12168,7
9,12179,2
9,12182,20
9,14492,2
9,14711,3
9,14779,9
9,14780,668
9,14829,7
9,14992,2
9,15169,269
9,16429,1
9,16432,7
9,17110,20
9,17225,5
9,17228,6
9,19296,5
9,19443,1
9,20940,319
9,21709,3
9,21844,19
9,22277,4
9,22883,2
9,23504,15
9,26062,4
9,26101,110
9,26627,49
9,29720,4
9,31883,2
9,33419,1
9,36088,336
9,36420,2
9,36856,6
0,2514,1
0,2518,1
0,2711,1
0,2764,1
0,2828,1
0,3215,1
0,3249,1
0,3269,1
0,3549,1
0,3561,52
0,3671,9
0,4134,20
0,5617,1218
0,6147,1
0,6332,1
0,6395,1
0,6432,2
0,6461,2
0,6724,1
0,6939,1
0,6993,2
0,7066,2
0,7643,1
0,7738,1
0,8075,1
0,9394,1
0,10796,1
0,12322,1
0,12479,1
0,12874,1
0,13462,28
0,15270,1
0,16010,1
0,16124,1
0,16509,1
0,17897,1
0,19094,1
0,19444,1
0,21522,1
0,25973,1
0,26407,1
0,29717,1
0,33070,1
0,33379,2
0,36351,1
2,209,31
2,553,95
2,679,324
2,1312,84
2,2514,1
2,3388,6
2,3561,11
2,4134,21
2,4323,2
2,4983,60
2,6360,1
2,7018,44
2,7377,83
2,8001,1
2,10796,1
2,11414,15
2,11442,3
2,12322,17
2,13749,1
2,15180,136
2,16124,1
2,19094,1
2,19918,467
2,26803,9
2,29863,7
2,30099,3
2,33260,4
2,33651,40
3,852,6
3,1221,1
3,1680,1
3,2514,1
3,4134,3
3,4766,3
3,5078,2
3,5650,1
3,6197,1
3,7066,2
3,7132,2
3,9929,3
3,12322,1
3,16124,1
3,17222,1
3,19094,1
3,26496,2
3,32267,2
3,33718,1
4,2514,1
4,3561,4
4,4134,1959
4,4264,1
4,6428,1
4,7066,1
4,7132,2
4,12322,12
4,14778,8
4,15180,149
4,16124,1
4,17222,1
4,19094,1
4,23342,3
4,29895,48
4,31976,83
6,852,7
6,2514,1
6,4134,1
6,4766,3
6,5078,2
6,5650,2
6,6197,2
6,7066,2
6,7132,5
6,9808,1
6,9929,4
6,9930,2
6,12322,1
6,15180,2
6,16124,1
6,17222,1
6,19094,2
6,26496,2
6,32267,2
7,88,18
7,109,8
7,680,2
7,2152,1
7,3701,1
7,4766,2
7,5650,2
7,8070,1
7,8075,2
7,9156,7
7,9394,3
7,15169,31
7,18101,6
7,18924,48
7,20940,1
7,21844,194
7,25973,50
7,36856,11
8,109,9
8,209,4
8,378,17
8,559,13
8,702,3
8,786,1
8,1668,16
8,2152,9
8,3561,1
8,3701,1
8,3957,4
8,5650,1
8,5662,41
8,6629,1
8,7018,23
8,8075,2
8,9394,2
8,12168,58
8,15169,357
8,16509,4
8,18101,1
8,18713,8
8,26238,3
8,30217,14
8,32878,2
8,36856,2
9,111,3
9,209,16
9,701,1
9,1668,2
9,2152,112
9,2386,7
9,2914,41
9,3356,2
9,3561,41
9,3707,5
9,4182,23
9,4267,4
9,4323,53
9,5779,236
9,6381,5
9,6432,26
9,7018,2
9,7132,17
9,8070,5
9,8075,59
9,8182,2
9,9221,5
9,10316,11
9,10794,17
9,10910,4
9,10933,1
9,10966,2
9,11486,27
9,11817,4
9,11922,1
9,11944,3
9,12168,7
9,12182,11
9,12217,4
9,13884,1
9,14280,2
9,14494,2
9,14711,3
9,14719,18
9,14780,433
9,14992,19
9,15169,497
9,15226,19
9,16966,7
9,19262,3
9,19296,8
9,20940,181
9,21844,71
9,22883,4
9,25751,3
9,26085,31
9,26101,159
9,26228,5
9,26381,5
9,26496,6
9,30315,2
9,32787,12
9,33419,13
9,33694,3
9,36088,184
9,36420,2
9,36856,2
0,600,1
0,701,1
0,2514,1442
0,2764,1
0,2914,2
0,3352,2
0,3356,1
0,3462,3
0,3561,72
0,3671,4
0,4134,1
0,4544,1
0,4755,1
0,5413,1
0,5462,1
0,6432,1
0,6461,1
0,6724,1
0,6939,1
0,7018,1
0,7643,1
0,7738,1
0,8052,1
0,8167,1
0,8346,1
0,9824,1
0,10036,1
0,11398,1
0,13446,1
0,13462,26
0,13867,2
0,14742,1
0,16509,1
0,16810,1
0,17228,1
0,17444,1
0,17964,3
0,19262,1
0,19296,1
0,19893,1
0,23531,1
0,24587,1
0,26831,1
0,28573,1
0,29717,1
0,29870,1
0,30099,1
0,33287,1
0,33379,1
0,33657,1
0,34788,1
0,36727,1
2,81,1
2,209,35
2,553,288
2,1312,98
2,2514,1442
2,3557,1
2,3561,3
2,3598,7
2,4134,1
2,4323,3
2,4755,2
2,6079,1
2,7018,238
2,7132,3
2,7377,97
2,11414,38
2,17222,1162
2,17964,124
2,18530,9
2,19918,260
2,23504,11
2,29863,6
2,30099,11
2,33260,3
2,33651,615
2,36828,6
3,3561,1
3,4134,1
3,4812,2
3,6478,1
3,6994,2
3,9457,2
3,9929,1
3,9930,2
3,11426,1
3,11530,3
3,17964,1
3,25577,2
3,26496,3
4,1668,10
4,2514,1442
4,2856,1
4,3561,2
4,4134,488
4,4323,1
4,6478,3
4,7132,39
4,8560,36
4,9156,1
4,14778,6
4,16936,5
4,17222,1316
4,17964,3
4,23342,1
4,31976,86
4,33287,1
4,33651,79
4,36856,10
6,3561,2
6,4134,1
6,4812,3
6,4837,4
6,6478,2
6,9318,6
6,9808,5
6,9929,3
6,9930,1
6,11426,2
6,11530,4
6,17222,2
6,17964,1
6,21844,2
6,25577,2
6,26496,4
6,33287,2
7,109,6
7,209,10
7,226,9
7,1680,1
7,2152,23
7,2914,3
7,3561,9
7,3701,2
7,4565,7
7,4814,1
7,6453,2
7,7132,38
7,7342,2
7,8070,9
7,8075,13
7,9156,8
7,11426,2
7,11456,4
7,11479,13
7,11486,3
7,12182,9
7,14743,1
7,14780,73
7,15169,79
7,18924,48
7,19057,23
7,20940,15
7,21844,253
7,25751,2
7,25973,75
7,26101,9
7,27357,4
7,31883,2
7,33070,2
7,36856,20
8,3,10
8,18,13
8,109,6
8,1668,4
8,1680,1
8,1784,1
8,2152,3
8,2843,12
8,2914,4
8,3575,2
8,3701,1
8,4323,6
8,4814,1
8,5650,3
8,5662,12
8,7018,11
8,8075,2
8,8365,6
8,10532,1
8,11426,1
8,11643,4
8,12168,39
8,13749,1
8,14173,4
8,15169,203
8,16458,2
8,21840,4
8,21844,70
8,22277,3
8,22822,3
8,25847,7
8,26101,8
8,30176,6
8,30217,5
8,30496,1
8,30687,1
8,32329,1
8,36420,8
8,36561,91
8,36856,4
9,111,1
9,209,2
9,226,58
9,2152,85
9,3561,35
9,4182,13
9,4323,71
9,5779,137
9,7018,1
9,8070,3
9,8075,2
9,8137,6
9,10763,1
9,11266,326
9,11944,42
9,14780,323
9,14829,2
9,15169,216
9,16509,2
9,20940,26
9,26101,46
9,26228,2
9,26753,22
9,31883,3
9,36088,85
9,36856,2
0,209,1
0,701,2
0,3320,1
0,3462,2
0,3561,30
0,3671,18
0,4589,1
0,4618,1
0,4812,1
0,5413,1
0,6432,1
0,6461,1
0,6478,1
0,6724,1
0,6939,1
0,6993,1
0,7132,1
0,7377,6
0,7393,1
0,7738,1
0,9121,1
0,9143,1
0,10318,1
0,11290,7
0,11486,1
0,11829,1
0,12262,1
0,12271,1
0,13462,18
0,13867,1
0,15290,2
0,17557,1
0,17897,1
0,22047,1
0,23850,1
0,26085,2
0,26101,2
0,26228,1
0,27699,2
0,28719,1
0,29717,1
0,30099,1
0,33287,2
0,33668,1
2,209,23
2,553,284
2,1312,86
2,1916,3
2,3561,8
2,3575,1
2,3659,2
2,4323,4
2,4618,1
2,4983,3
2,6106,2
2,7018,162
2,7132,2
2,7377,86
2,11290,2
2,11414,8
2,14425,13
2,17222,3006
2,18566,10
2,19918,518
2,27699,2
2,29863,7
2,30099,4
2,33260,6
2,33651,69
3,701,1
3,4618,3
3,4732,1
3,4812,8
3,8820,5
3,11290,2
3,15290,2
3,21844,1
3,26496,3
3,27699,2
3,29550,1
4,701,2
4,1916,3
4,3561,2
4,4323,1
4,4618,1
4,4732,2
4,6428,1
4,7132,11
4,10796,42
4,11290,4
4,14778,7
4,15290,18
4,15409,1
4,23342,1
4,27699,2
4,29895,110
4,31976,82
4,33287,2
4,33651,153
6,701,1
6,1668,6
6,1916,1
6,4134,2
6,4618,1
6,4732,2
6,4812,6
6,4837,1
6,8820,6
6,9808,4
6,11290,2
6,15290,2
6,21844,1
6,26496,2
6,27699,1
6,29550,2
6,33287,3
7,3,2
7,209,10
7,226,1
7,852,4
7,1668,5
7,2152,23
7,3246,2
7,3428,6
7,3561,1
7,3575,1
7,3701,2
7,4134,1
7,4436,1
7,4814,1
7,6334,2
7,6432,1
7,6461,2
7,7859,2
7,8070,6
7,8075,2
7,9156,8
7,10683,1
7,10763,3
7,11479,15
7,11486,3
7,12179,1
7,12182,1
7,13749,1
7,13911,2
7,14425,19
7,14537,2
7,15169,66
7,15216,3
7,17210,11
7,17225,1
7,18924,49
7,19152,16
7,20461,7
7,21844,122
7,24400,2
7,25577,1
7,25751,2
7,25973,38
7,29550,4
7,30315,5
7,33070,6
7,33694,5
7,36116,28
7,36839,4
7,36856,19
8,27,5
8,103,12
8,209,2
8,1668,14
8,2152,17
8,3356,2
8,3561,6
8,3701,1
8,4134,1
8,4266,2
8,4814,1
8,5662,32
8,6140,2
8,6461,1
8,7018,15
8,7859,3
8,8001,2
8,8070,6
8,8075,4
8,8972,1
8,10683,1
8,11305,3
8,11486,9
8,12168,139
8,12552,2
8,13890,2
8,14135,1
8,14494,4
8,14589,13
8,15169,198
8,17374,3
8,19024,1
8,20940,2
8,21844,5
8,22205,2
8,22822,4
8,22982,2
8,23342,1
8,24400,1
8,26347,4
8,27357,2
8,29550,1
8,29720,5
8,30099,2
8,30315,2
8,30687,3
8,33322,1
8,33554,2
8,36323,2
8,36856,4
9,3,2
9,25,8
9,88,2
9,174,1
9,209,29
9,226,28
9,714,4
9,1668,17
9,2152,157
9,2914,4
9,3356,66
9,3561,40
9,3595,15
9,4266,1
9,5779,265
9,6432,27
9,6508,1
9,6939,3
9,7018,1
9,7132,1
9,7796,1
9,8070,9
9,8075,55
9,10763,1
9,10910,22
9,11266,9
9,11486,9
9,11643,11
9,12168,155
9,12179,7
9,12182,9
9,13867,35
9,14280,1
9,14492,6
9,14743,6
9,14780,768
9,15169,179
9,16509,43
9,17012,45
9,17228,4
9,19024,1
9,20940,342
9,21844,2
9,22658,52
9,22758,12
9,25751,3
9,26101,132
9,26228,2
9,29668,3
9,29720,2
9,29791,4
9,33070,18
9,36088,289
9,36420,1
9,36856,2
0,2497,1
0,2614,1
0,3462,1
0,3549,1
0,3561,55
0,4134,2
0,4766,1
0,4775,1
0,4788,3
0,4812,232
0,4837,1
0,5466,1
0,6327,1
0,6432,1
0,6461,1
0,6517,2
0,6700,1
0,6724,1
0,6939,1
0,6993,1
0,7395,1
0,7725,2
0,9318,1
0,9416,1
0,9803,1
0,9829,1
0,11351,2
0,11643,2
0,12883,1
0,13041,1
0,13462,34
0,14501,2
0,15201,1
0,15802,1
0,16086,1
0,16486,1
0,17439,1
0,18264,1
0,19262,1
0,19548,1
0,21522,1
0,23352,1
0,24835,1
0,25789,1
0,26085,3
0,26831,1
0,27357,1
0,30374,1
0,33775,1
2,16,1
2,209,31
2,553,284
2,1312,82
2,2497,1
2,2552,2
2,2614,1
2,3462,1
2,3557,1
2,3561,3
2,3575,2
2,4134,1
2,4323,7
2,4788,1
2,4812,109
2,6517,1
2,7018,131
2,7132,21
2,7377,83
